Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 11:52:44,2,1003,809,567,527,647,871,547.34,127.61
2025-05-13 11:52:47,2,1023,798,571,543,656,886,551.46,117.78
2025-05-13 11:52:49,2,1018,812,562,518,644,871,552.3,115.77
2025-05-13 11:52:51,2,1003,791,570,519,643,888,550.3,120.55
2025-05-13 11:52:53,2,1021,765,586,542,663,888,548.94,123.79
2025-05-13 11:52:55,2,1023,802,580,546,663,897,555.96,107.04
2025-05-13 11:53:03,2,990,782,559,521,642,864,547.06,128.28
2025-05-13 11:53:05,2,1003,787,563,523,648,878,553.54,112.82
2025-05-13 11:53:07,2,1002,789,559,526,648,877,550.14,120.93
2025-05-13 11:53:10,2,997,795,556,520,647,874,549.8,121.74
2025-05-13 11:53:12,2,1000,792,557,521,645,873,550.04,121.17
2025-05-13 11:53:14,2,1009,805,561,520,652,879,551.6,117.44
2025-05-13 11:53:16,2,1013,798,558,522,652,877,553.06,113.96
2025-05-13 11:53:18,2,1008,793,556,520,644,871,549.96,121.36
2025-05-13 11:53:20,2,1000,791,556,522,642,869,551.62,117.4
2025-05-13 11:53:24,2,942,789,558,527,656,888,560.28,96.74
2025-05-13 11:53:26,2,1023,819,562,532,655,879,559.42,98.79
2025-05-13 11:53:28,2,1022,793,567,530,653,881,558.64,100.65
2025-05-13 11:53:31,2,1023,802,587,537,657,898,561.42,94.02
2025-05-13 11:53:33,2,1022,813,578,537,657,883,553.62,112.63
2025-05-13 11:53:35,2,1023,820,591,542,659,891,568.48,77.17
2025-05-13 11:53:37,2,1023,800,584,549,660,891,566.88,80.99
2025-05-13 11:53:39,2,1023,805,575,542,659,885,565.44,84.43
2025-05-13 11:53:41,2,1023,798,575,537,653,887,566.12,82.8
2025-05-13 11:53:43,2,1023,795,573,538,654,886,564.96,85.57
2025-05-13 11:53:45,2,1023,805,578,539,662,891,565.2,85.0
2025-05-13 11:53:47,2,1022,801,576,541,658,891,563.18,89.82
2025-05-13 11:53:49,2,1023,823,573,535,655,884,566.44,82.04
2025-05-13 11:53:51,2,1023,809,560,527,649,873,563.12,89.96
2025-05-13 11:53:54,2,1023,819,572,540,655,888,559.44,98.74
2025-05-13 11:53:56,2,1023,812,583,541,658,887,568.92,76.12
2025-05-13 11:53:58,2,1023,809,566,537,652,872,550.98,118.92
2025-05-13 11:54:00,2,1023,809,574,541,661,897,561.5,93.83
2025-05-13 11:54:04,2,998,781,553,523,639,865,550.48,120.12
2025-05-13 11:54:06,2,1008,791,571,535,650,868,551.52,117.64
2025-05-13 11:54:08,2,1008,785,568,532,646,868,550.2,120.78
2025-05-13 11:54:10,2,1002,786,569,531,650,869,551.48,117.73
2025-05-13 11:54:12,2,1000,794,568,532,648,875,563.86,88.2
2025-05-13 11:54:14,2,1022,806,568,529,644,871,561.22,94.49
2025-05-13 11:54:17,2,1023,821,576,532,650,888,561.76,93.21
2025-05-13 11:54:19,2,1011,793,565,529,642,879,559.88,97.69
2025-05-13 11:54:21,2,1014,808,564,530,649,881,560.02,97.36
2025-05-13 11:54:23,2,1008,800,560,530,646,878,558.6,100.74
2025-05-13 11:54:25,2,1004,796,557,529,644,876,558.94,99.93
2025-05-13 11:54:27,2,1013,800,563,531,646,882,560.72,95.69
2025-05-13 11:54:29,2,1010,800,563,534,646,885,561.16,94.64
2025-05-13 11:54:31,2,998,792,561,530,643,878,558.18,101.75
2025-05-13 11:54:33,2,998,794,558,529,643,877,558.44,101.13
2025-05-13 11:54:35,2,1002,793,558,529,640,870,557.92,102.37
2025-05-13 11:54:38,2,1023,798,564,535,650,874,566.12,82.8
2025-05-13 11:54:40,2,1023,801,560,524,649,873,565.84,83.47
2025-05-13 11:54:42,2,1023,797,555,525,647,873,567.3,79.99
2025-05-13 11:54:44,2,1023,805,557,535,653,874,576.38,58.33
2025-05-13 11:54:46,2,1016,799,557,529,649,865,569.16,75.55
2025-05-13 11:54:48,2,1023,795,553,529,652,864,569.52,74.69
2025-05-13 11:54:50,2,1023,795,553,528,648,865,571.46,70.06
2025-05-13 11:54:52,2,1022,790,548,523,638,851,561.78,93.16
2025-05-13 11:54:54,2,1022,792,552,528,648,864,570.38,72.64
2025-05-13 11:54:56,2,1023,792,554,531,651,867,570.06,73.4
2025-05-13 11:54:58,2,1023,796,555,531,652,869,569.5,74.74
2025-05-13 11:55:01,2,1023,796,560,533,651,863,564.72,86.14
2025-05-13 11:55:03,2,1014,789,550,522,638,855,563.38,89.34
2025-05-13 11:55:05,2,1023,790,551,525,644,859,560.98,95.07
2025-05-13 11:55:07,2,1018,780,546,521,639,853,557.94,102.32
2025-05-13 11:55:09,2,1008,777,544,518,635,850,556.2,106.47
2025-05-13 11:55:11,2,1022,784,551,526,645,862,567.38,79.8
2025-05-13 11:55:13,2,1023,795,557,535,651,865,563.66,88.67
2025-05-13 11:55:15,2,1023,791,559,526,645,872,557.06,104.42
2025-05-13 11:55:17,2,992,793,556,524,636,856,547.1,128.18
2025-05-13 11:55:19,2,989,768,539,506,629,857,554.04,111.62
2025-05-13 11:55:21,2,1014,784,560,528,648,863,552.94,114.25
2025-05-13 11:55:24,2,1022,791,560,537,648,877,567.22,80.18
2025-05-13 11:55:26,2,1019,791,579,544,657,879,571.48,70.02
2025-05-13 11:55:28,2,1023,823,575,536,650,875,549.6,122.22
2025-05-13 11:55:30,2,1022,810,574,529,644,881,556.74,105.18
2025-05-13 11:55:32,2,1013,799,566,525,641,871,552.56,115.15
2025-05-13 11:55:34,2,1014,791,561,525,643,868,553.26,113.48
2025-05-13 11:55:36,2,1007,800,560,525,641,869,552.52,115.25
2025-05-13 11:55:38,2,1014,797,562,526,641,869,554.58,110.34
2025-05-13 11:55:40,2,1023,798,572,537,651,874,568.38,77.41
2025-05-13 11:55:45,2,1023,783,560,529,645,867,550.18,120.83
2025-05-13 11:55:47,2,1023,789,564,532,650,873,558.74,100.41
2025-05-13 11:55:49,2,1022,806,563,529,643,872,554.1,111.48
2025-05-13 11:55:51,2,1014,797,558,519,625,843,546.92,128.61
2025-05-13 11:55:53,2,1022,794,559,526,640,865,544.9,133.43
2025-05-13 11:55:55,2,1016,807,567,531,640,867,550.4,120.31
2025-05-13 11:55:59,2,1023,797,582,539,651,879,554.02,111.67
2025-05-13 11:56:01,2,1023,792,565,533,645,870,567.76,78.89
2025-05-13 11:56:03,2,1023,790,569,530,649,872,556.8,105.04
2025-05-13 11:56:05,2,1023,801,564,533,653,878,563.78,88.39
2025-05-13 11:56:08,2,1021,814,569,542,655,888,561.62,93.54
2025-05-13 11:56:10,2,1015,827,573,546,655,887,560.3,96.69
2025-05-13 11:56:12,2,1017,817,565,538,653,882,560.64,95.88
2025-05-13 11:56:14,2,1020,811,570,539,651,884,559.82,97.83
