Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight,Label
2025-05-13 11:23:57,2,968,748,593,530,640,877,523.26,185.06,banana
2025-05-13 11:23:59,2,945,747,577,533,638,881,517.62,198.51,banana
2025-05-13 11:24:01,2,951,746,572,540,649,894,525.32,180.14,banana
2025-05-13 11:24:03,2,968,774,559,521,640,885,532.22,163.68,banana
2025-05-13 11:24:05,2,962,784,597,536,647,892,557.46,103.46,banana
2025-05-13 11:24:22,2,954,728,596,544,651,898,531.58,165.21,banana
2025-05-13 11:24:24,2,931,773,567,536,655,901,534.64,157.91,banana
2025-05-13 11:24:26,2,937,762,586,542,649,885,519.82,193.26,banana
2025-05-13 11:24:28,2,954,747,588,541,644,874,519.66,193.64,banana
2025-05-13 11:24:31,2,935,735,584,524,631,860,505.28,227.95,banana
2025-05-13 11:24:33,2,915,702,567,509,622,855,511.3,213.59,banana
2025-05-13 11:24:35,2,912,719,574,520,624,838,518.68,195.98,banana
2025-05-13 11:24:37,2,937,720,575,522,623,853,517.3,199.27,banana
2025-05-13 11:24:39,2,943,726,563,498,609,837,513.76,207.72,banana
2025-05-13 11:24:41,2,936,731,579,526,627,867,522.08,187.87,banana
2025-05-13 11:24:43,2,938,729,579,524,632,865,525.52,179.66,banana
2025-05-13 11:24:45,2,918,720,571,521,628,845,518.3,196.89,banana
2025-05-13 11:24:47,2,908,745,578,520,622,837,520.52,191.59,banana
2025-05-13 11:24:49,2,981,785,573,536,657,877,539.48,146.36,banana
2025-05-13 11:24:51,2,961,768,571,543,656,878,533.24,161.25,banana
2025-05-13 11:24:56,2,969,778,593,543,659,895,538.46,148.79,banana
2025-05-13 11:24:58,2,967,778,588,542,655,890,537.44,151.23,banana
2025-05-13 11:25:08,2,935,764,586,545,654,878,522.94,185.82,banana
2025-05-13 11:25:10,2,963,752,595,535,645,875,525.34,180.09,banana
2025-05-13 11:25:12,2,948,745,578,535,641,867,524.34,182.48,banana
2025-05-13 11:25:15,2,946,745,569,520,628,867,527.98,173.8,banana
2025-05-13 11:25:17,2,933,749,584,529,613,846,520.34,192.02,banana
2025-05-13 11:25:21,2,953,752,570,523,643,860,528.02,173.7,banana
2025-05-13 11:25:23,2,949,747,576,527,649,865,534.72,157.72,banana
2025-05-13 11:25:25,2,952,752,582,527,647,868,533.4,160.86,banana
2025-05-13 11:25:27,2,962,758,590,528,650,868,530.24,168.4,banana
2025-05-13 11:25:29,2,960,751,584,525,646,868,534.68,157.81,banana
2025-05-13 11:25:31,2,966,755,596,529,651,880,537.2,151.8,banana
2025-05-13 11:25:33,2,966,747,589,528,651,873,540.84,143.11,banana
2025-05-13 11:25:35,2,964,764,589,534,651,878,538.96,147.6,banana
2025-05-13 11:25:38,2,955,751,577,526,647,876,539.5,146.31,banana
2025-05-13 11:25:40,2,955,749,580,530,647,868,538.08,149.7,banana
2025-05-13 11:25:42,2,961,767,590,530,647,867,542.78,138.49,banana
2025-05-13 11:25:44,2,970,759,591,536,649,876,544.06,135.43,banana
2025-05-13 11:25:46,2,968,759,588,537,655,881,543.44,136.91,banana
2025-05-13 11:25:48,2,969,752,595,533,651,874,538.66,148.32,banana
2025-05-13 11:25:50,2,951,751,582,533,645,867,540.06,144.98,banana
2025-05-13 11:25:52,2,964,756,587,533,649,874,542.16,139.97,banana
2025-05-13 11:25:54,2,967,750,587,534,651,874,540.88,143.02,banana
2025-05-13 11:25:56,2,968,756,585,531,650,878,544.36,134.72,banana
2025-05-13 11:25:58,2,965,756,591,532,652,876,543.3,137.25,banana
2025-05-13 11:26:01,2,941,734,570,517,641,865,530.14,168.64,banana
2025-05-13 11:26:03,2,952,747,574,521,640,861,531.88,164.49,banana
2025-05-13 11:26:05,2,954,745,574,516,635,858,529.36,170.5,banana
2025-05-13 11:26:07,2,944,739,568,515,634,851,528.68,172.13,banana
2025-05-13 11:26:09,2,944,744,569,512,636,857,526.76,176.71,banana
2025-05-13 11:26:11,2,947,743,570,517,640,862,531.68,164.97,banana
2025-05-13 11:26:13,2,932,730,562,510,629,848,528.46,172.65,banana
2025-05-13 11:26:15,2,934,738,564,512,628,849,518.62,196.13,banana
2025-05-13 11:26:17,2,937,744,569,518,637,857,530.58,167.59,banana
2025-05-13 11:26:19,2,947,754,570,520,640,860,532.82,162.25,banana
2025-05-13 11:26:22,2,949,748,571,521,641,854,529.2,170.88,banana
2025-05-13 11:26:24,2,951,753,577,527,648,871,536.96,152.37,banana
2025-05-13 11:26:26,2,953,745,582,521,641,865,532.54,162.92,banana
2025-05-13 11:26:28,2,953,749,575,521,645,869,534.94,157.19,banana
2025-05-13 11:26:30,2,956,748,587,525,647,874,534.88,157.33,banana
2025-05-13 11:26:32,2,955,743,578,520,641,867,533.72,160.1,banana
2025-05-13 11:26:34,2,953,740,579,517,642,864,532.72,162.49,banana
2025-05-13 11:26:36,2,953,741,579,518,639,864,532.78,162.34,banana
2025-05-13 11:26:38,2,958,738,582,519,641,867,531.12,166.3,banana
2025-05-13 11:26:40,2,966,736,586,527,645,876,536.46,153.56,banana
2025-05-13 11:26:42,2,960,723,574,508,616,826,513.44,208.48,banana
2025-05-13 11:26:49,2,921,702,565,501,617,835,507.22,223.32,banana
2025-05-13 11:27:03,2,931,761,582,541,654,861,529.94,169.12,banana
2025-05-13 11:27:05,2,934,747,566,536,645,854,523.56,184.34,banana
2025-05-13 11:27:08,2,936,758,568,536,644,849,525.78,179.04,banana
2025-05-13 11:27:10,2,935,759,568,533,643,854,527.46,175.04,banana
2025-05-13 11:27:12,2,932,755,566,532,643,853,526.04,178.42,banana
2025-05-13 11:27:14,2,935,756,566,529,642,854,526.3,177.8,banana
2025-05-13 11:27:16,2,941,760,570,534,647,857,527.68,174.51,banana
2025-05-13 11:27:18,2,934,756,568,537,645,857,530.36,168.12,banana
2025-05-13 11:27:20,2,933,753,565,534,642,850,527.1,175.89,banana
2025-05-13 11:27:22,2,931,751,563,531,638,850,526.48,177.37,banana
2025-05-13 11:27:24,2,934,753,565,536,642,862,520.7,191.16,banana
2025-05-13 11:27:26,2,903,729,541,508,615,836,520.88,190.73,banana
2025-05-13 11:27:28,2,916,740,551,522,631,846,526.2,178.04,banana
2025-05-13 11:27:31,2,931,751,558,526,639,845,521.04,190.35,banana
2025-05-13 11:27:33,2,923,746,552,524,632,834,517.02,199.94,banana
2025-05-13 11:27:35,2,925,750,560,526,636,848,520.78,190.97,banana
2025-05-13 11:27:37,2,922,747,557,523,633,841,517.06,199.85,banana
2025-05-13 11:27:39,2,920,742,555,525,634,847,519.38,194.31,banana
2025-05-13 11:27:41,2,928,748,559,523,632,845,517.82,198.03,banana
2025-05-13 11:27:43,2,926,748,558,525,633,846,519.96,192.93,banana
2025-05-13 11:27:45,2,924,745,557,523,631,845,518.24,197.03,banana
2025-05-13 11:27:47,2,924,746,555,523,630,844,518.06,197.46,banana
2025-05-13 11:27:49,2,920,741,556,522,629,845,515.52,203.52,banana
2025-05-13 11:27:52,2,932,749,562,527,635,846,518.4,196.65,banana
2025-05-13 11:27:54,2,914,740,559,527,639,855,526.08,178.33,banana
2025-05-13 11:27:56,2,942,758,568,531,644,860,529.06,171.22,banana
2025-05-13 11:27:58,2,945,759,569,535,641,859,527.36,175.27,banana
2025-05-13 11:28:00,2,945,763,572,532,642,863,540.9,142.97,banana
2025-05-13 11:28:10,2,947,746,554,520,631,848,512.24,211.35,banana
2025-05-13 11:28:15,2,899,720,552,513,621,821,504.06,230.86,banana
2025-05-13 11:28:17,2,929,742,572,534,640,861,517.98,197.65,banana
2025-05-13 11:28:19,2,905,721,550,510,616,837,504.92,228.81,banana
2025-05-13 11:28:21,2,897,721,554,508,616,824,506.1,225.99,banana
2025-05-13 11:28:23,2,918,726,556,516,613,823,507.42,222.84,banana
2025-05-13 11:28:25,2,906,710,544,510,625,830,511.68,212.68,banana
2025-05-13 11:28:27,2,901,712,544,508,614,820,508.52,220.22,banana
2025-05-13 11:28:29,2,895,706,540,510,611,820,504.16,230.62,banana
2025-05-13 11:28:31,2,903,716,551,524,636,849,517.46,198.89,banana
2025-05-13 11:28:33,2,932,735,563,527,639,843,522.36,187.2,banana
2025-05-13 11:28:35,2,907,707,547,518,620,827,506.24,225.66,banana
2025-05-13 11:28:38,2,897,706,540,508,615,826,506.76,224.42,banana
2025-05-13 11:28:40,2,916,722,553,523,626,839,515.62,203.28,banana
2025-05-13 11:28:42,2,938,742,564,531,639,859,527.5,174.94,banana
2025-05-13 11:28:44,2,939,742,567,539,644,851,523.16,185.29,banana
2025-05-13 11:28:46,2,913,720,551,519,626,836,516.2,201.9,banana
2025-05-13 11:28:59,2,929,740,577,536,646,865,527.36,175.27,banana
2025-05-13 11:29:01,2,893,697,542,520,623,819,506.0,226.23,banana
2025-05-13 11:29:03,2,929,728,556,510,615,843,516.62,200.9,banana
2025-05-13 11:29:05,2,931,733,565,528,630,866,519.64,193.69,banana
2025-05-13 11:29:07,2,914,725,555,522,628,845,513.12,209.25,banana
2025-05-13 11:29:09,2,905,721,552,514,626,841,510.68,215.07,banana
2025-05-13 11:29:13,2,933,749,569,522,642,859,522.02,188.01,banana
2025-05-13 11:29:26,2,950,749,590,549,671,918,554.4,110.76,banana
2025-05-13 11:29:28,2,943,716,558,536,644,861,529.9,169.21,banana
2025-05-13 11:29:30,2,913,710,558,535,664,893,545.46,132.09,banana
2025-05-13 11:29:32,2,899,697,549,531,664,891,537.68,150.65,banana
2025-05-13 11:29:38,2,935,729,596,550,648,911,557.44,103.51,banana
2025-05-13 11:29:40,2,956,742,580,553,654,881,548.68,124.41,banana
2025-05-13 11:29:42,2,951,735,571,549,649,876,546.08,130.61,banana
2025-05-13 11:29:45,2,916,715,570,538,642,872,545.72,131.47,banana
2025-05-13 11:29:47,2,940,729,583,551,653,876,552.9,114.34,banana
2025-05-13 11:29:49,2,951,729,574,541,650,875,550.22,120.74,banana
2025-05-13 11:29:51,2,942,727,571,545,650,876,552.06,116.35,banana
2025-05-13 11:29:57,2,929,705,567,542,644,868,547.58,127.04,banana
2025-05-13 11:29:59,2,913,699,555,525,629,847,534.06,159.29,banana
2025-05-13 11:30:01,2,901,688,546,517,617,844,526.74,176.75,banana
2025-05-13 11:30:03,2,942,720,582,517,625,863,541.04,142.64,banana
2025-05-13 11:30:06,2,961,724,575,543,647,878,545.58,131.81,banana
2025-05-13 11:30:08,2,955,731,581,546,650,890,552.62,115.01,banana
2025-05-13 11:30:10,2,923,709,550,511,606,849,532.42,163.2,banana
2025-05-13 11:30:12,2,927,722,561,513,646,899,538.66,148.32,banana
2025-05-13 11:30:14,2,923,723,577,529,656,872,536.26,154.04,banana
2025-05-13 11:30:16,2,942,739,580,539,659,887,511.06,214.16,banana
2025-05-13 11:30:22,2,896,691,533,501,637,852,506.82,224.28,banana
2025-05-13 11:30:24,2,868,696,543,508,627,842,496.52,248.85,banana
2025-05-13 11:30:26,2,858,676,527,501,613,819,493.02,257.2,banana
2025-05-13 11:30:29,2,912,730,571,538,662,874,508.44,220.41,banana
2025-05-13 11:30:33,2,912,727,568,542,650,876,518.78,195.74,banana
2025-05-13 11:30:37,2,864,707,540,518,610,828,492.94,257.39,banana
2025-05-13 11:30:39,2,893,707,545,503,614,833,484.96,276.43,banana
2025-05-13 11:30:41,2,869,689,548,512,617,761,491.34,261.21,banana
2025-05-13 11:30:45,2,924,745,581,544,652,899,520.34,192.02,banana
2025-05-13 11:30:47,2,919,738,567,540,651,898,521.02,190.4,banana
2025-05-13 11:30:49,2,913,734,564,535,649,897,518.88,195.5,banana
2025-05-13 11:30:52,2,914,735,562,535,647,894,516.98,200.04,banana
2025-05-13 11:30:54,2,910,727,562,534,646,894,513.96,207.24,banana
2025-05-13 11:30:56,2,903,724,559,530,644,895,516.62,200.9,banana
2025-05-13 11:30:58,2,913,731,571,531,646,899,516.18,201.95,banana
2025-05-13 11:31:00,2,907,725,558,528,641,891,513.1,209.29,banana
2025-05-13 11:31:02,2,909,724,557,530,643,892,496.18,249.66,banana
2025-05-13 11:31:15,2,911,724,586,543,642,867,505.82,226.66,banana
2025-05-13 11:31:17,2,895,720,555,516,617,831,507.74,222.08,banana
2025-05-13 11:31:19,2,916,729,576,536,636,855,511.8,212.4,banana
2025-05-13 11:31:21,2,881,715,570,532,638,885,506.76,224.42,banana
2025-05-13 11:31:23,2,909,728,568,530,640,868,498.14,244.98,banana
2025-05-13 11:31:25,2,902,715,569,531,639,880,515.22,204.24,banana
2025-05-13 11:31:27,2,924,714,562,534,627,885,472.66,305.77,banana
2025-05-13 11:31:33,2,941,737,584,524,629,860,496.22,249.56,banana
2025-05-13 11:31:36,2,880,701,569,526,627,872,502.6,234.34,banana
2025-05-13 11:31:38,2,889,705,565,534,640,875,510.18,216.26,banana
2025-05-13 11:31:40,2,918,730,570,530,635,892,512.32,211.16,banana
2025-05-13 11:31:42,2,916,734,570,530,638,895,514.44,206.1,banana
2025-05-13 11:31:44,2,927,754,582,534,645,888,518.24,197.03,banana
2025-05-13 11:31:46,2,936,770,585,553,661,882,523.72,183.96,banana
2025-05-13 11:31:48,2,936,769,582,551,663,886,524.86,181.24,banana
2025-05-13 11:31:50,2,932,722,558,528,638,849,490.54,263.12,banana
2025-05-13 11:31:56,2,924,741,584,560,660,880,511.1,214.07,banana
2025-05-13 11:31:59,2,895,725,572,543,661,869,515.9,202.61,banana
2025-05-13 11:32:01,2,900,728,557,526,647,892,503.88,231.29,banana
2025-05-13 11:32:03,2,897,729,555,528,643,873,508.3,220.75,banana
2025-05-13 11:32:05,2,906,744,564,536,637,885,511.76,212.49,banana
2025-05-13 11:32:07,2,900,733,551,527,639,864,505.06,228.48,banana
2025-05-13 11:32:09,2,888,719,547,527,634,864,503.74,231.62,banana
2025-05-13 11:32:11,2,896,725,551,524,631,867,500.9,238.4,banana
2025-05-13 11:32:13,2,909,731,553,528,637,879,510.12,216.4,banana
2025-05-13 11:57:25,2,1023,828,587,549,673,908,606.54,-13.63,strawberry
2025-05-13 11:57:31,2,993,783,573,530,633,863,562.22,92.11,strawberry
2025-05-13 11:57:35,2,1005,816,565,533,647,875,575.08,61.43,strawberry
2025-05-13 11:57:42,2,983,810,574,541,656,896,576.76,57.42,strawberry
2025-05-13 11:57:44,2,1019,808,572,540,652,883,568.34,77.51,strawberry
2025-05-13 11:57:46,2,1018,803,569,533,649,880,564.04,87.77,strawberry
2025-05-13 11:57:48,2,1013,798,565,530,647,876,565.16,85.09,strawberry
2025-05-13 11:57:50,2,1017,796,571,532,647,878,563.56,88.91,strawberry
2025-05-13 11:57:52,2,1022,806,570,530,648,884,564.86,85.81,strawberry
2025-05-13 11:57:54,2,1022,812,568,538,651,883,565.32,84.71,strawberry
2025-05-13 11:57:56,2,1023,812,597,546,651,890,561.64,93.49,strawberry
2025-05-13 11:57:58,2,993,843,587,547,664,895,579.22,51.55,strawberry
2025-05-13 11:58:01,2,1022,806,580,539,650,897,570.54,72.26,strawberry
2025-05-13 11:58:03,2,1023,821,575,542,653,897,587.74,31.23,strawberry
2025-05-13 11:58:05,2,1004,794,576,538,651,882,583.3,41.82,strawberry
2025-05-13 11:58:07,2,1023,801,557,533,636,868,556.58,105.56,strawberry
2025-05-13 11:58:09,2,1023,814,571,540,649,885,571.96,68.87,strawberry
2025-05-13 11:58:13,2,1023,802,570,539,653,884,577.94,54.61,strawberry
2025-05-13 11:58:15,2,1023,822,582,539,655,899,570.4,72.59,strawberry
2025-05-13 11:58:19,2,1021,803,591,541,654,890,583.4,41.58,strawberry
2025-05-13 11:58:22,2,1023,800,581,541,652,891,581.36,46.45,strawberry
2025-05-13 11:58:24,2,1023,796,571,539,650,889,581.14,46.97,strawberry
2025-05-13 11:58:26,2,1023,796,569,539,651,886,582.18,44.49,strawberry
2025-05-13 11:58:28,2,1023,794,570,533,647,883,575.78,59.76,strawberry
2025-05-13 11:58:30,2,1022,795,569,535,649,884,573.24,65.82,strawberry
2025-05-13 11:58:32,2,1023,802,570,537,648,886,573.1,66.15,strawberry
2025-05-13 11:58:34,2,1023,804,576,543,651,897,571.66,69.59,strawberry
2025-05-13 11:58:36,2,1023,795,586,550,656,898,571.1,70.92,strawberry
2025-05-13 11:58:38,2,1023,819,581,550,654,894,578.34,53.65,strawberry
2025-05-13 11:58:42,2,1022,807,589,547,663,898,590.52,24.59,strawberry
2025-05-13 11:58:45,2,1023,810,590,546,658,896,589.0,28.22,strawberry
2025-05-13 11:58:47,2,1023,810,588,545,661,894,587.8,31.08,strawberry
2025-05-13 11:58:49,2,1022,813,588,548,663,896,589.42,27.22,strawberry
2025-05-13 11:58:51,2,1023,813,588,545,661,895,588.04,30.51,strawberry
2025-05-13 11:58:53,2,1023,811,579,545,661,895,587.3,32.28,strawberry
2025-05-13 11:58:55,2,1023,827,577,544,661,893,584.34,39.34,strawberry
2025-05-13 11:58:57,2,1023,810,571,542,661,892,585.0,37.76,strawberry
2025-05-13 11:58:59,2,1023,812,574,540,661,892,586.0,35.38,strawberry
2025-05-13 11:59:01,2,1023,808,571,540,659,892,584.88,38.05,strawberry
2025-05-13 11:59:03,2,1023,806,569,540,660,892,583.44,41.48,strawberry
2025-05-13 11:59:06,2,1023,805,568,540,659,891,583.56,41.2,strawberry
2025-05-13 11:59:08,2,1023,805,568,541,659,890,582.58,43.54,strawberry
2025-05-13 11:59:10,2,1023,808,569,543,657,891,581.74,45.54,strawberry
2025-05-13 11:59:12,2,1022,804,567,540,657,890,583.18,42.1,strawberry
2025-05-13 11:59:14,2,1022,805,572,539,652,884,580.16,49.31,strawberry
2025-05-13 11:59:16,2,1023,813,583,539,656,897,574.0,64.01,strawberry
2025-05-13 11:59:18,2,1023,831,579,540,659,896,570.44,72.5,strawberry
2025-05-13 11:59:20,2,1023,827,579,538,658,901,572.6,67.35,strawberry
2025-05-13 11:59:24,2,1023,815,590,550,664,891,583.56,41.2,strawberry
2025-05-13 11:59:26,2,1023,804,574,546,655,887,583.06,42.39,strawberry
2025-05-13 11:59:29,2,1023,824,578,540,656,894,572.96,66.49,strawberry
2025-05-13 11:59:31,2,1023,817,580,536,653,903,571.5,69.97,strawberry
2025-05-13 11:59:33,2,1023,822,578,543,655,895,570.46,72.45,strawberry
2025-05-13 11:59:35,2,1023,824,577,540,656,895,570.74,71.78,strawberry
2025-05-13 11:59:37,2,1023,816,575,546,659,890,577.28,56.18,strawberry
2025-05-13 11:59:39,2,1022,825,571,542,658,890,568.66,76.74,strawberry
2025-05-13 11:59:41,2,1018,813,566,544,654,887,572.32,68.01,strawberry
2025-05-13 11:59:43,2,1015,810,576,542,656,901,569.74,74.17,strawberry
2025-05-13 11:59:47,2,1001,806,562,526,641,878,560.76,95.59,strawberry
2025-05-13 12:00:00,2,1011,796,578,550,658,884,580.32,48.93,strawberry
2025-05-13 12:00:02,2,1023,807,564,529,652,880,577.42,55.85,strawberry
2025-05-13 12:00:04,2,1023,802,562,529,649,876,573.96,64.1,strawberry
2025-05-13 12:00:06,2,1022,802,561,527,649,873,572.68,67.15,strawberry
2025-05-13 12:00:08,2,1017,794,557,523,647,872,572.14,68.44,strawberry
2025-05-13 12:00:10,2,1021,801,564,534,652,880,575.08,61.43,strawberry
2025-05-13 12:00:13,2,1023,816,574,542,655,883,581.28,46.64,strawberry
2025-05-13 12:00:15,2,1022,803,565,540,653,878,576.56,57.9,strawberry
2025-05-13 12:00:17,2,1022,800,562,541,655,878,578.98,52.12,strawberry
2025-05-13 12:00:19,2,1021,801,565,545,657,880,581.28,46.64,strawberry
2025-05-13 12:00:21,2,1017,794,571,540,654,878,578.28,53.79,strawberry
2025-05-13 12:00:23,2,1015,792,562,542,653,879,578.74,52.7,strawberry
2025-05-13 12:00:25,2,1013,791,562,537,653,878,577.44,55.8,strawberry
2025-05-13 12:00:27,2,1017,792,560,540,653,878,577.68,55.23,strawberry
2025-05-13 12:00:29,2,1016,792,561,541,651,877,577.52,55.61,strawberry
2025-05-13 12:00:31,2,1021,795,563,543,653,879,576.64,57.71,strawberry
2025-05-13 12:00:33,2,1015,790,559,542,652,877,575.36,60.76,strawberry
2025-05-13 12:00:36,2,1011,788,558,538,651,877,575.46,60.52,strawberry
2025-05-13 12:00:38,2,1016,790,569,541,650,874,573.6,64.96,strawberry
2025-05-13 12:00:40,2,1011,793,572,542,652,877,572.4,67.82,strawberry
2025-05-13 12:00:42,2,1007,784,560,532,648,873,571.02,71.11,strawberry
2025-05-13 12:00:44,2,1001,786,565,538,652,879,574.3,63.29,strawberry
2025-05-13 12:00:46,2,1022,816,566,532,653,886,565.9,83.33,strawberry
2025-05-13 12:00:48,2,1011,788,574,532,650,875,574.68,62.38,strawberry
2025-05-13 12:00:50,2,1008,787,565,533,652,874,577.78,54.99,strawberry
2025-05-13 12:00:52,2,999,783,574,537,651,876,578.0,54.46,strawberry
2025-05-13 12:00:54,2,1009,790,579,541,654,880,579.8,50.17,strawberry
2025-05-13 12:00:56,2,1009,788,564,537,652,879,578.86,52.41,strawberry
2025-05-13 12:00:59,2,1006,784,563,531,650,877,573.96,64.1,strawberry
2025-05-13 12:01:01,2,1013,786,560,537,650,876,569.68,74.31,strawberry
2025-05-13 12:01:03,2,1022,791,560,534,651,876,568.64,76.79,strawberry
2025-05-13 12:01:05,2,1021,791,559,534,650,875,569.26,75.31,strawberry
2025-05-13 12:01:07,2,1019,789,562,537,649,877,569.1,75.7,strawberry
2025-05-13 12:01:09,2,1022,791,562,534,647,875,567.38,79.8,strawberry
2025-05-13 12:01:11,2,1023,793,561,528,644,873,564.14,87.53,strawberry
2025-05-13 12:01:13,2,1022,788,557,530,642,874,565.34,84.67,strawberry
2025-05-13 12:01:15,2,1023,830,573,535,649,894,564.6,86.43,strawberry
2025-05-13 12:01:17,2,982,773,577,534,651,892,562.58,91.25,strawberry
2025-05-13 12:01:20,2,1012,812,573,538,651,884,559.62,98.31,strawberry
2025-05-13 12:01:22,2,1022,829,580,537,664,903,578.48,53.32,strawberry
2025-05-13 12:01:24,2,1021,812,566,527,650,881,571.58,69.78,strawberry
2025-05-13 12:01:26,2,1015,800,564,527,653,885,573.58,65.01,strawberry
2025-05-13 12:01:28,2,997,794,566,525,645,870,570.42,72.55,strawberry
2025-05-13 12:01:34,2,1014,796,569,527,629,818,559.0,99.79,strawberry
2025-05-13 12:01:36,2,1002,787,568,533,648,873,568.58,76.94,strawberry
2025-05-13 12:01:38,2,1004,790,581,554,667,896,576.66,57.66,strawberry
2025-05-13 12:01:43,2,1023,820,579,540,660,888,572.58,67.39,strawberry
2025-05-13 12:01:47,2,1023,800,574,536,660,882,571.54,69.87,strawberry
2025-05-13 12:01:49,2,1022,840,596,537,662,895,579.08,51.89,strawberry
2025-05-13 12:01:51,2,1023,813,576,536,663,888,571.26,70.54,strawberry
2025-05-13 12:01:53,2,1023,813,579,543,665,888,577.1,56.61,strawberry
2025-05-13 12:01:55,2,1020,818,574,535,656,886,573.72,64.67,strawberry
2025-05-13 12:01:57,2,1023,833,576,541,659,896,565.42,84.47,strawberry
2025-05-13 12:01:59,2,1018,823,567,532,655,894,562.08,92.44,strawberry
2025-05-13 12:02:01,2,1012,819,565,534,658,892,560.58,96.02,strawberry
2025-05-13 12:02:03,2,1023,823,566,535,658,887,567.44,79.66,strawberry
2025-05-13 12:02:06,2,1023,813,571,538,656,890,568.6,76.89,strawberry
2025-05-13 12:02:08,2,1022,829,583,537,658,888,569.5,74.74,strawberry
2025-05-13 12:02:10,2,1023,825,598,537,665,920,576.42,58.23,strawberry
2025-05-13 12:02:12,2,999,798,588,541,656,895,573.86,64.34,strawberry
2025-05-13 12:02:14,2,1020,801,599,552,663,896,580.16,49.31,strawberry
2025-05-13 12:02:18,2,1011,819,583,540,657,888,571.72,69.44,strawberry
2025-05-13 12:02:20,2,1008,819,585,547,664,892,577.24,56.28,strawberry
2025-05-13 12:02:22,2,996,805,581,541,658,892,578.36,53.6,strawberry
2025-05-13 12:02:24,2,1022,809,595,546,665,894,561.8,93.11,strawberry
2025-05-13 12:02:29,2,1023,810,588,554,662,893,571.72,69.44,strawberry
2025-05-13 12:02:31,2,1023,845,586,544,672,897,585.8,35.85,strawberry
2025-05-13 12:02:33,2,1023,835,590,553,670,912,579.76,50.26,strawberry
2025-05-13 12:02:35,2,1023,840,585,547,674,903,563.96,87.96,strawberry
2025-05-13 12:02:37,2,1022,845,586,540,668,905,581.52,46.06,strawberry
2025-05-13 12:02:41,2,1022,821,576,537,664,898,578.88,52.36,strawberry
2025-05-13 12:02:43,2,1021,814,569,536,661,895,578.76,52.65,strawberry
2025-05-13 12:02:45,2,1022,819,569,538,667,899,578.44,53.41,strawberry
2025-05-13 12:02:47,2,1021,817,569,538,665,895,577.36,55.99,strawberry
2025-05-13 12:02:50,2,1022,824,572,538,664,895,578.22,53.94,strawberry
2025-05-13 12:02:52,2,1017,822,575,540,666,897,577.98,54.51,strawberry
2025-05-13 12:02:54,2,1022,817,569,536,662,894,575.14,61.29,strawberry
2025-05-13 12:02:56,2,1020,826,567,534,661,893,571.6,69.73,strawberry
2025-05-13 12:02:58,2,1023,817,574,538,664,907,584.9,38.0,strawberry
2025-05-13 12:03:00,2,1023,803,576,537,660,900,581.5,46.11,strawberry
2025-05-13 12:03:02,2,1023,810,578,541,660,895,562.3,91.92,strawberry
2025-05-13 12:03:04,2,1022,802,575,537,657,893,559.24,99.22,strawberry
2025-05-13 12:03:06,2,1023,842,585,537,664,899,577.72,55.13,strawberry
2025-05-13 12:03:08,2,1023,821,571,529,659,895,567.92,78.51,strawberry
2025-05-13 12:03:10,2,1019,814,564,530,655,891,566.16,82.71,strawberry
2025-05-13 12:03:13,2,1020,807,564,530,651,884,560.26,96.78,strawberry
2025-05-13 12:03:15,2,1006,809,562,533,659,884,558.88,100.08,strawberry
2025-05-13 12:03:17,2,1010,795,563,530,651,880,557.7,102.89,strawberry
2025-05-13 12:03:19,2,1003,801,561,529,662,885,561.3,94.3,strawberry
2025-05-13 12:03:21,2,1001,802,559,527,652,880,557.92,102.37,strawberry
2025-05-13 12:03:23,2,1000,796,558,531,650,879,572.4,67.82,strawberry
2025-05-13 12:03:25,2,997,803,562,532,648,881,573.3,65.68,strawberry
2025-05-13 12:03:38,2,1023,827,582,546,665,893,564.44,86.81,strawberry
2025-05-13 12:03:40,2,1023,816,571,536,657,884,575.66,60.04,strawberry
2025-05-13 12:03:42,2,1023,799,571,531,651,880,573.0,66.39,strawberry
2025-05-13 12:03:44,2,1023,811,572,537,654,884,577.38,55.94,strawberry
2025-05-13 12:03:57,2,1023,765,570,531,643,877,567.04,80.61,strawberry
2025-05-13 12:03:59,2,1023,772,561,530,639,873,567.84,78.7,strawberry
2025-05-13 12:04:01,2,1023,773,559,531,640,873,564.88,85.76,strawberry
2025-05-13 12:04:03,2,1023,781,558,535,643,871,570.26,72.93,strawberry
2025-05-13 12:04:05,2,1020,794,560,531,640,872,573.2,65.91,strawberry
2025-05-13 12:04:07,2,1022,790,571,533,645,878,574.88,61.91,strawberry
2025-05-13 12:04:09,2,1023,788,566,539,654,892,577.72,55.13,strawberry
2025-05-13 12:04:11,2,1023,811,566,541,652,888,573.68,64.77,strawberry
2025-05-13 12:04:13,2,1023,822,568,542,661,888,573.82,64.43,strawberry
2025-05-13 12:04:15,2,1023,831,571,529,655,889,575.84,59.62,strawberry
2025-05-13 12:04:17,2,1023,810,563,529,652,884,574.22,63.48,strawberry
2025-05-13 12:04:20,2,1023,798,558,527,651,882,573.26,65.77,strawberry
2025-05-13 12:04:22,2,1023,803,559,528,651,882,572.92,66.58,strawberry
2025-05-13 12:04:24,2,1023,794,557,527,649,879,572.34,67.97,strawberry
2025-05-13 12:04:26,2,1023,795,556,526,649,878,572.2,68.3,strawberry
