Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 10:36:43,1,906,775,613,560,659,903,523.78,183.81
2025-05-13 10:36:45,1,916,757,607,555,654,882,520.22,192.31
2025-05-13 10:36:47,1,916,764,607,564,666,896,535.62,155.57
2025-05-13 10:36:49,2,899,744,590,545,644,877,533.68,160.2
2025-05-13 10:36:51,1,915,766,603,565,662,893,536.8,152.75
2025-05-13 10:36:53,1,913,764,610,565,666,895,538.96,147.6
2025-05-13 10:36:56,1,918,766,605,560,664,898,535.88,154.95
2025-05-13 10:36:58,2,874,727,592,546,667,900,529.8,169.45
2025-05-13 10:37:00,1,913,773,610,553,665,897,530.24,168.4
2025-05-13 10:37:02,1,914,774,609,550,664,896,530.74,167.21
2025-05-13 10:37:04,1,909,766,603,551,664,894,530.3,168.26
2025-05-13 10:37:06,1,921,780,605,552,664,895,528.9,171.6
2025-05-13 10:37:08,1,922,778,608,549,668,903,532.26,163.58
2025-05-13 10:37:10,1,920,778,611,555,676,902,530.6,167.54
