Timestamp,ContactCount,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,WeightSensorAvg,Weight
2025-05-13 11:40:55,3,885,683,535,482,589,793,490.42,263.4
2025-05-13 11:40:57,2,913,709,566,523,629,834,496.14,249.76
2025-05-13 11:40:59,2,905,707,562,510,614,827,506.78,224.37
2025-05-13 11:41:01,2,917,719,567,514,630,842,500.06,240.4
2025-05-13 11:41:03,2,898,706,555,504,618,827,494.86,252.81
2025-05-13 11:41:05,2,904,710,564,515,618,826,491.02,261.97
2025-05-13 11:41:07,2,942,735,591,531,646,879,520.82,190.88
2025-05-13 11:41:18,2,919,720,568,523,636,860,504.58,229.62
2025-05-13 11:41:20,2,906,711,563,515,627,845,500.58,239.16
2025-05-13 11:41:22,2,891,699,552,504,614,829,491.24,261.45
2025-05-13 11:41:24,2,916,719,566,517,633,857,501.86,236.11
2025-05-13 11:41:26,2,903,709,556,509,623,841,494.8,252.95
2025-05-13 11:41:28,2,887,693,545,497,608,818,486.6,272.52
2025-05-13 11:41:30,2,909,715,559,512,629,848,500.94,238.3
2025-05-13 11:41:32,2,908,714,558,513,629,848,500.98,238.21
2025-05-13 11:41:34,2,872,686,533,491,604,812,481.18,285.45
2025-05-13 11:41:36,2,916,727,566,519,626,841,500.2,240.07
2025-05-13 11:41:39,2,893,701,549,504,616,845,496.92,247.89
2025-05-13 11:41:41,2,913,720,568,519,633,849,498.54,244.03
2025-05-13 11:41:43,2,916,718,566,519,632,855,507.12,223.56
2025-05-13 11:41:45,2,909,720,563,514,630,851,503.26,232.77
2025-05-13 11:41:47,2,865,681,535,496,605,813,480.4,287.31
2025-05-13 11:41:49,2,872,690,539,495,605,814,483.7,279.43
2025-05-13 11:41:51,2,874,704,562,516,622,845,495.24,251.9
2025-05-13 11:41:53,2,876,687,538,503,611,819,495.48,251.33
2025-05-13 11:41:55,2,889,705,550,505,619,831,493.24,256.67
2025-05-13 11:41:57,2,885,705,552,515,639,860,509.44,218.03
2025-05-13 11:41:59,2,917,718,575,508,614,837,493.6,255.82
2025-05-13 11:42:04,2,905,710,577,527,639,844,496.56,248.75
2025-05-13 11:42:06,2,908,706,559,500,602,805,491.2,261.54
2025-05-13 11:42:08,2,882,690,553,511,614,832,499.38,242.03
2025-05-13 11:42:10,2,902,703,574,519,628,847,496.86,248.04
2025-05-13 11:42:12,2,893,688,560,519,636,848,499.92,240.74
2025-05-13 11:42:14,2,903,706,568,524,634,848,503.26,232.77
2025-05-13 11:42:16,2,895,701,565,522,630,844,500.18,240.12
2025-05-13 11:42:18,2,915,714,593,527,638,862,504.46,229.91
2025-05-13 11:42:20,1,932,750,616,554,664,881,500.56,239.21
2025-05-13 11:42:23,2,926,727,585,537,648,869,507.54,222.56
2025-05-13 11:42:25,2,925,723,583,534,648,870,511.4,213.35
2025-05-13 11:42:27,2,922,724,592,536,648,869,495.94,250.23
2025-05-13 11:42:29,2,886,691,561,511,617,826,487.18,271.13
2025-05-13 11:42:31,2,879,688,557,508,615,825,487.4,270.61
2025-05-13 11:42:33,2,882,691,559,511,618,828,488.94,266.93
2025-05-13 11:42:35,2,915,718,577,528,643,862,509.74,217.31
2025-05-13 11:42:37,2,917,721,574,516,624,837,496.24,249.52
2025-05-13 11:42:39,2,882,702,593,535,650,875,515.18,204.33
2025-05-13 11:42:41,2,935,727,587,532,649,875,511.48,213.16
2025-05-13 11:42:50,2,912,717,567,518,651,871,512.36,211.06
2025-05-13 11:42:52,2,933,737,589,535,651,870,502.62,234.3
2025-05-13 11:42:54,2,908,728,576,536,644,854,500.38,239.64
2025-05-13 11:42:56,2,903,724,585,525,632,850,493.44,256.2
2025-05-13 11:42:58,2,880,712,561,514,621,836,508.8,219.55
2025-05-13 11:43:00,2,931,746,579,527,642,864,504.58,229.62
2025-05-13 11:43:02,2,859,730,579,523,639,857,502.42,234.77
2025-05-13 11:43:04,2,853,734,577,526,644,864,504.98,228.67
2025-05-13 11:43:06,2,849,727,566,514,627,843,494.62,253.38
2025-05-13 11:43:09,2,833,714,567,514,629,846,491.34,261.21
2025-05-13 11:43:11,2,826,707,557,506,619,831,485.24,275.76
2025-05-13 11:43:13,2,837,715,564,509,623,841,490.54,263.12
2025-05-13 11:43:15,2,858,735,580,518,633,847,489.36,265.93
2025-05-13 11:43:17,2,827,707,564,507,617,861,505.56,227.28
2025-05-13 11:43:19,2,851,728,572,517,634,846,499.78,241.07
2025-05-13 11:43:21,2,850,730,577,519,635,857,503.58,232.01
